Disaster Type,Latitude,Longitude,Total Deaths,Total Affected,duration,time,Rainfall,Elevation,Slope,distance,occured
0,26.023639000000003,83.02931045602446,27.0,800000.0,0.0,2000,1030.2668986842036,81.0,0.0,0.0,1
0,18.43333,-72.83333,60.0,7000.0,60.0,2000,1156.065283343196,47.0,3.073162794113159,0.0,1
0,-32.9993552,-58.5283372,7.0,70.0,0.0,2000,1679.6689815819263,12.0,2.884256601333618,0.0,1
0,47.524,19.098858,0.0,0.0,0.0,2000,590.7580964267254,114.0,0.9274099469184875,0.0,1
0,44.7842698,20.5087343,0.0,0.0,0.0,2000,606.0226652771235,188.0,8.004538536071777,0.0,1
0,32.6314877,110.792752,28.0,14500.0,60.0,2000,1216.647865250707,295.0,15.51489543914795,0.0,1
0,42.2895233,123.8394899,52.0,188046.0,0.0,2000,600.8606925606728,68.0,5.685699939727783,0.0,1
0,13.881273,39.127495,13.0,130.0,0.0,2000,448.5804922878742,1745.0,10.319741249084473,0.0,1
0,38.35327,-120.76886,16.0,23.0,0.0,2000,752.3324433714151,377.0,7.3580145835876465,0.0,1
0,5.3545134,116.0472387,4.0,600.0,0.0,2000,2986.465803347528,598.0,9.961220741271973,0.0,1
0,28.7749966,77.4586967071196,12.0,120.0,0.0,2000,689.543941989541,216.0,0.9274099469184875,0.0,1
0,0.838857,34.395243,20.0,1200.0,0.0,2000,6114.712440408766,1456.0,2.621649980545044,0.0,1
0,31.9292352,77.1828462,23.0,2504.0,0.0,2000,2546.850260347128,1382.0,32.19058609008789,0.0,1
0,53.88118,19.9223101,89.0,550000.0,0.0,2000,771.0851598531008,115.0,3.2771589756011963,0.0,1
0,23.26338425,81.45537417065253,51.0,1600.0,0.0,2000,1197.87741266191,462.0,10.836417198181152,0.0,1
0,7.0000085,-75.5000086,101.0,474607.0,120.0,2000,3331.888948567212,2097.0,18.949932098388672,0.0,1
0,-15.4025032,28.3522319,5.0,156000.0,60.0,2000,840.0462064892054,1280.0,2.1349778175354004,0.0,1
0,17.509599,106.4004452,17.0,10000.0,0.0,2000,2470.686941407621,963.0,12.362757682800291,0.0,1
0,24.8073229,88.9445447,19.0,100000.0,0.0,2000,2722.784951329232,21.0,2.116814374923706,0.0,1
0,32.2191836,-98.2130634,0.0,600.0,0.0,2000,887.7340722829103,403.0,2.8696188926696777,0.0,1
0,32.6314877,110.792752,20.0,4610000.0,60.0,2000,1216.647865250707,295.0,15.51489543914795,0.0,1
0,15.5949705,-90.0918030830396,0.0,0.0,0.0,2000,3087.76977006346,1450.0,22.305395126342773,0.0,1
0,13.86349925,-89.92738611239653,15.0,150.0,0.0,2000,2373.952703550458,1317.0,13.923762321472168,0.0,1
0,22.05211075,88.07124658150045,19.0,2250000.0,0.0,2000,1354.405422694981,8.0,2.106740474700928,0.0,1
0,34.485849,109.488461,20.0,80000.0,0.0,2000,643.7100851908326,395.0,0.9274099469184875,0.0,1
0,16.5000001,-92.5000001,3.0,3000.0,0.0,2000,2657.036879099905,1362.0,8.639842987060547,0.0,1
0,21.2094892,72.8317058,15.0,150.0,60.0,2000,559.737385250628,13.0,2.103986978530884,0.0,1
0,14.0779378,108.9898798,67.0,33800.0,0.0,2001,1214.8238979279995,35.0,3.0120630264282227,0.0,1
0,42.69559735,2.8781267952611627,2.0,1000.0,0.0,2001,568.0148312821984,37.0,1.565737247467041,0.0,1
0,13.324239,121.3030659,4.0,192946.0,0.0,2001,2544.8332438245416,10.0,1.3296983242034912,0.0,1
0,27.0107529,49.4719239,30.0,200000.0,0.0,2001,44.630357064306736,5.0,2.278127431869507,0.0,1
0,5.4021302,102.0635972,9.0,30000.0,600.0,2001,2858.909506350756,56.0,3.350626468658448,0.0,1
0,6.8790221,100.5498542,55.0,700000.0,600.0,2001,2052.938276901841,408.0,19.69946479797364,0.0,1
0,12.2980751,108.9950386,69.0,18000.0,0.0,2001,1509.4041442498565,46.0,13.648222923278809,0.0,1
0,44.8146563,15.86896,0.0,3100.0,0.0,2001,1211.3977931439877,233.0,4.330584526062012,0.0,1
0,32.0301374,34.7702067,1.0,2000.0,0.0,2001,417.2453247010708,26.0,1.0939058065414429,0.0,1
0,-16.21538195,34.72283932431507,1.0,44500.0,600.0,2001,983.4803668782116,120.0,2.090471744537353,0.0,1
0,52.3755928,7.60964123454861,3.0,3600.0,660.0,2001,944.7893984615804,42.0,1.5189177989959717,0.0,1
0,-2.3037757,102.6478233,79.0,7811.0,660.0,2001,3632.624196819961,49.0,0.9274099469184875,0.0,1
0,47.3083078,-122.0037583,4.0,5000.0,60.0,2001,1318.9943935722113,206.0,2.30354380607605,0.0,1
0,-1.298538,36.84495,8.0,8842.0,0.0,2001,667.414995841682,1655.0,4.983194351196289,0.0,1
0,26.7966607,117.8049564,19.0,650000.0,0.0,2001,2245.3403612598777,140.0,10.43800163269043,0.0,1
0,18.1887772,-73.003224,0.0,83.0,0.0,2001,594.650074839592,6.0,2.095267534255981,0.0,1
0,36.6624813,66.9942288,0.0,125.0,0.0,2001,148.291677236557,398.0,1.4819355010986328,0.0,1
0,15.1159326,42.844785,12.0,6.0,0.0,2001,101.54684446752071,0.0,0.0,2300.825938657681,1
0,31.9292352,77.1828462,10.0,2000.0,60.0,2001,2546.850260347128,1382.0,32.19058609008789,0.0,1
0,30.9293211,75.5004841,42.0,58020.0,60.0,2001,1098.5689023509622,231.0,2.351672887802124,0.0,1
0,18.43333,-72.83333,0.0,250.0,0.0,2001,1156.065283343196,47.0,3.073162794113159,0.0,1
0,32.8531336,13.1856045,0.0,4780.0,0.0,2001,357.128931209445,25.0,4.7789306640625,0.0,1
0,43.8563018,126.5714519,5.0,1270000.0,60.0,2001,622.699142433703,193.0,0.9274099469184875,0.0,1
0,-17.049308,25.696164009834384,0.0,4000.0,0.0,2001,823.3931493014097,1064.0,0.9274099469184875,0.0,1
0,12.6783017,106.05817329824376,16.0,160.0,0.0,2001,1559.8164778202772,34.0,2.6544229984283447,0.0,1
0,43.2689548,-3.765709,0.0,504.0,0.0,2001,1056.7685654386878,704.0,13.703160285949709,0.0,1
0,-22.57288395,17.10179489368251,0.0,200.0,0.0,2001,624.1093575954437,1688.0,3.0105412006378174,0.0,1
0,41.3821418,60.3590606,0.0,1112.0,0.0,2001,112.09200043231247,101.0,0.9274099469184875,0.0,1
0,-22.56,-43.36,12.0,120.0,0.0,2001,1329.502041451633,406.0,23.187593460083008,0.0,1
0,-16.03,-63.43,25.0,126096.0,180.0,2001,1624.490539543331,211.0,4.174562454223633,0.0,1
0,15.583333,121.0,4.0,256641.0,60.0,2001,1650.195020250976,49.0,3.704791784286499,0.0,1
0,36.1911744,44.0094145,0.0,41890.0,0.0,2001,420.4158456996083,427.0,1.149079203605652,0.0,1
0,-6.85,108.59,19.0,10000.0,60.0,2001,2453.982618637383,116.0,0.9340763688087464,0.0,1
0,27.67,-5.91,1.0,60000.0,0.0,2001,9.148172102868555,406.0,4.8499250411987305,0.0,1
0,-2.23,-79.98,16.0,57670.0,180.0,2001,2925.28638523072,16.0,2.0733418464660645,0.0,1
0,14.54,44.18,5.0,2000.0,0.0,2001,629.3020630255342,2295.0,16.255521774291992,0.0,1
0,1.4513227,124.8327635,39.0,17539.0,0.0,2001,2795.0439834967256,71.0,4.627899646759033,0.0,1
0,-24.53,17.98,5.0,2100.0,0.0,2001,291.4886735379696,1145.0,2.2389094829559326,0.0,1
0,4.33,102.54,0.0,2000.0,0.0,2001,2840.083575807512,561.0,45.551788330078125,0.0,1
0,-14.59,35.12,3.0,8000.0,0.0,2001,940.9727593883872,791.0,16.960676193237305,0.0,1
0,44.961167450000005,23.32567990229313,0.0,600.0,0.0,2001,758.8399620726705,278.0,5.3092780113220215,0.0,1
0,7.17,125.57,1.0,1000.0,0.0,2001,2101.4483654871583,30.0,2.086097240447998,0.0,1
0,6.0000085,-77.0000086,150.0,221465.0,180.0,2001,9420.641733333468,166.0,34.68372344970703,0.0,1
0,-3.8465811,30.4986996,0.0,3870.0,0.0,2001,1003.408088348806,1254.0,4.148096084594727,0.0,1
0,-3.5667,-80.45,120.0,15325.0,120.0,2001,646.039086394012,25.0,4.983425140380859,0.0,1
0,49.86,16.09,60.0,516.0,60.0,2001,889.8406447842717,409.0,7.00745153427124,0.0,1
0,43.991547,22.870361,0.0,0.0,0.0,2001,488.3861765265465,35.0,1.5877423286437988,0.0,1
0,49.86,16.09,6.0,4200.0,60.0,2001,889.8406447842717,409.0,7.00745153427124,0.0,1
0,49.86,16.09,60.0,1000.0,60.0,2001,889.8406447842717,409.0,7.00745153427124,0.0,1
0,47.4942216,19.0529846,120.0,32000.0,120.0,2001,733.0730352550745,124.0,2.895384788513184,0.0,1
0,44.21501235,23.669363017968827,6.0,17071.0,60.0,2001,487.2763119637966,162.0,1.5917075872421265,0.0,1
0,45.26,20.75,60.0,35000.0,60.0,2001,845.5658946186304,76.0,0.0,0.0,1
0,48.67,19.08,1.0,10.0,120.0,2001,957.42021035403,631.0,19.645219802856445,0.0,1
0,14.7384268,44.2709597,25.0,320.0,0.0,2001,505.1297973841429,2462.0,21.31009101867676,0.0,1
0,22.15,-99.99,7.0,70.0,0.0,2001,566.8303752318025,1023.0,7.026031970977783,0.0,1
0,-7.84,111.86,22.0,402.0,0.0,2001,2655.669056810438,959.0,20.07143211364746,0.0,1
0,28.0,116.0,21.0,10461.0,60.0,2001,144.02159396559,60.0,10.428640365600586,0.0,1
0,2.81,-52.29,8.0,116000.0,60.0,2001,1809.3538535758853,124.0,8.28909969329834,0.0,1
0,49.72,-56.05,0.0,200.0,0.0,2001,985.9463078901172,145.0,3.1274142265319824,0.0,1
0,11.7108206,41.0330866,0.0,10000.0,0.0,2001,172.25018795579672,386.0,2.93670392036438,0.0,1
0,-4.26,143.22,0.0,400.0,0.0,2001,3662.263799458742,10.0,3.3467214107513428,0.0,1
0,53.54,-99.99,0.0,1000.0,0.0,2001,555.3022753447294,267.0,2.422783613204956,0.0,1
0,19.6759452,78.5339895,20.0,200.0,0.0,2001,808.4317538887262,252.0,1.3526983261108398,0.0,1
0,44.5,23.87,60.0,600.0,60.0,2001,590.8687263727188,179.0,0.9274099469184875,0.0,1
0,23.76822,112.80027,60.0,600.0,60.0,2001,2674.84784219414,297.0,28.87761116027832,0.0,1
0,35.67,66.83,19.0,5025.0,60.0,2001,358.7081041187048,2393.0,34.15987014770508,0.0,1
0,52.53,-82.09,60.0,2000.0,60.0,2001,875.5243076011539,12.0,0.9274099469184875,0.0,1
0,-2.3496,29.74,8.0,13000.0,60.0,2001,1677.633079700172,1775.0,6.726416110992432,0.0,1
0,3.42,-56.48,3.0,25000.0,0.0,2001,1277.813756838441,568.0,20.29192352294922,0.0,1
0,40.1133075,122.0548756,22.0,36900.0,60.0,2001,757.0123728364706,21.0,1.5264116525650024,0.0,1
0,-3.33,37.22,0.0,19000.0,0.0,2001,2671.1954353377223,937.0,19.118860244750977,0.0,1
0,43.4849133,-71.6553992,2.0,2500.0,0.0,2001,834.193685092032,120.0,9.035006523132324,0.0,1
0,38.7568,-9.2748,21.0,504000.0,120.0,2001,670.5482332035899,160.0,4.014937400817871,0.0,1
0,10.54,76.05,32.0,10800.0,60.0,2001,2309.432677924633,0.0,0.0,210.0,1
0,26.193218,118.2208721,57.0,356000.0,60.0,2001,1584.0191254392266,135.0,2.0663740634918213,0.0,1
0,30.92,112.9,3.0,350035.0,0.0,2001,935.0335309281944,104.0,10.176340103149414,0.0,1
0,32.15,-4.05,6.0,1100.0,0.0,2001,128.95390205085278,1432.0,11.198670387268066,0.0,1
0,-3.86,29.67,1.0,5000.0,0.0,2001,6446.061204187572,1930.0,9.908977508544922,0.0,1
0,34.52,65.56,21.0,615.0,0.0,2001,220.4827731475234,2573.0,7.66003942489624,0.0,1
0,35.632357,65.283014,0.0,1735.0,0.0,2001,295.2007129788399,1467.0,5.744858264923096,0.0,1
0,25.7733598,113.0094337,2.0,1410000.0,0.0,2001,1591.697722673416,170.0,2.1207642555236816,0.0,1
0,25.51,106.51,50.0,12000.0,0.0,2001,1522.009031847119,1033.0,20.165727615356445,0.0,1
0,-5.17,120.11,236.0,29231.0,0.0,2001,2105.518558993936,220.0,16.622743606567383,0.0,1
0,47.15,47.46,14.0,5712.0,0.0,2001,336.6209352388978,-21.0,0.9274099469184875,0.0,1
0,21.3791765,-77.9183681,2.0,1500.0,0.0,2001,892.718842253089,103.0,2.104529619216919,0.0,1
0,38.35327,-120.76886,1.0,600.0,0.0,2001,752.3324433714151,377.0,7.3580145835876465,0.0,1
0,24.73,116.87,23.0,5000.0,0.0,2001,1462.987286970019,611.0,20.148418426513672,0.0,1
0,0.529851,101.4435259,41.0,410.0,0.0,2001,2901.6062384471297,13.0,4.718790531158447,0.0,1
0,-3.29,115.49,52.0,18250.0,0.0,2001,1954.2680932208896,160.0,10.259147644042969,0.0,1
0,45.09,34.62,2.0,5000.0,0.0,2001,450.5099765956402,164.0,0.0,0.0,1
0,38.4950867,42.1678372,12.0,120.0,0.0,2001,1059.9578330293298,1794.0,3.006943225860596,0.0,1
0,34.04,117.03,30.0,4120000.0,60.0,2001,637.105624191463,112.0,13.9993257522583,0.0,1
0,34.7341973,136.5153283,6.0,270000.0,0.0,2001,2041.5091691538687,1.0,1.460499882698059,0.0,1
0,27.06,111.06,29.0,2375016.0,0.0,2001,1768.4477576985955,261.0,4.742111206054688,0.0,1
0,43.3404032,-8.4057961,11.0,65000.0,60.0,2001,1336.9521694257855,27.0,2.7802884578704834,0.0,1
0,25.62,83.67,130.0,300000.0,0.0,2001,1076.5485391020777,61.0,6.17557430267334,228.4731931759173,1
0,28.0430863,81.7123609,120.0,1200.0,120.0,2001,899.7007925063372,140.0,0.9274099469184875,0.0,1
0,0.55,123.01,0.0,5000.0,0.0,2001,3727.087687700987,22.0,16.573558807373047,0.0,1
0,41.41,-86.91,2.0,2400.0,0.0,2001,970.9190549328924,218.0,1.2364697456359863,0.0,1
0,6.2561395,1.2080334,0.0,2000.0,0.0,2001,1159.805933944881,16.0,2.0755152702331543,0.0,1
0,50.79,106.52,0.0,6000.0,0.0,2001,311.52124889194965,738.0,2.363723993301392,0.0,1
0,37.5833,127.0,46.0,4630.0,0.0,2001,917.5058612599968,38.0,1.4929898977279663,0.0,1
0,39.5416505,126.0647645,278.0,84500.0,0.0,2001,1363.5740503668785,200.0,13.236254692077637,0.0,1
0,47.73,128.9,0.0,4000.0,0.0,2001,580.4672855883837,231.0,0.0,0.0,1
0,33.06,69.95,10.0,100.0,0.0,2001,759.6286693587899,1311.0,16.581951141357422,0.0,1
0,22.76328275,105.28234608698708,4.0,100.0,0.0,2001,1777.0385248586535,351.0,22.240970611572266,0.0,1
0,11.43,103.53,0.0,5000.0,0.0,2001,2679.3204937130213,199.0,8.560474395751953,0.0,1
0,22.41,71.31,24.0,8400.0,0.0,2001,953.359927982092,162.0,1.366037130355835,0.0,1
0,43.32,83.77,20.0,2416.0,0.0,2001,876.4653289690614,2186.0,13.908997535705566,0.0,1
0,35.34,136.22,34.0,6232.0,60.0,2001,1715.783882886171,81.0,0.0,5131.40331683254,1
0,31.54,130.99,8.0,4300.0,0.0,2001,2158.962678164244,126.0,3.3899874687194824,0.0,1
0,17.75,-15.0,7.0,1619.0,0.0,2001,69.17259935289621,55.0,2.6877286434173584,0.0,1
0,6.94,6.35,0.0,2000.0,0.0,2001,1132.6257828623056,59.0,1.3162881135940552,0.0,1
0,39.04,106.59,1.0,1200.0,0.0,2001,243.0560756474733,1090.0,2.3868846893310547,0.0,1
0,31.76,-106.39,60.0,600.0,60.0,2001,148.15690089017153,1122.0,1.431537628173828,0.0,1
0,34.08,69.75,54.0,8000.0,60.0,2001,266.6648142039776,3133.0,19.602388381958008,0.0,1
0,33.9789467,71.4397049,120.0,1200.0,120.0,2001,966.084680519998,404.0,1.4526969194412231,0.0,1
0,41.52,-81.09,1.0,600.0,0.0,2001,1120.3352883458138,367.0,2.475980520248413,0.0,1
0,46.04,7.39,0.0,3000.0,0.0,2001,1931.270292960108,2600.0,19.582693099975582,0.0,1
0,9.67,42.19,498.0,10096.0,0.0,2001,268.7724521383643,1265.0,20.5843563079834,0.0,1
0,56.7332,67.07177,60.0,150000.0,60.0,2001,689.9897409603,117.0,1.9277843236923216,0.0,1
0,2.665,45.45,5.0,2000.0,0.0,2001,406.54129441827536,104.0,0.9274099469184875,0.0,1
0,22.2571701,105.8204437,12.0,2000.0,0.0,2001,2005.8476328849792,300.0,12.105981826782228,0.0,1
0,-32.2171831,26.6386401,6.0,3000.0,0.0,2001,527.2082090377808,1317.0,8.55471420288086,0.0,1
0,13.21,34.76,27.0,6000.0,60.0,2001,532.0626115426421,444.0,1.3293769359588623,0.0,1
0,12.9283188,100.8791814,0.0,50000.0,0.0,2001,1002.1912390366195,14.0,1.902525782585144,0.0,1
0,14.42,-1.02,120.0,15610.0,120.0,2001,300.6148645654321,326.0,4.865574359893799,0.0,1
0,11.529684,-6.866325857692308,1.0,1000.0,120.0,2001,776.5139639377594,341.0,2.081628799438477,0.0,1
0,26.4888155,-1.3582442169365363,120.0,9000.0,120.0,2001,9.22130700200796,333.0,4.239856243133545,0.0,1
0,18.43333,-72.83333,120.0,10000.0,120.0,2001,1156.065283343196,47.0,3.073162794113159,0.0,1
0,10.9685906,108.0032715,42.0,50020.0,0.0,2001,1645.8686320111156,26.0,1.8888155221939087,0.0,1
0,18.9,32.133333,0.0,11000.0,0.0,2001,1.8702596426010127,280.0,3.3998939990997314,1724.673882216577,1
0,44.7274395,11.2903029,0.0,1500.0,0.0,2001,717.0612374320626,18.0,2.609147310256958,0.0,1
0,-17.3760753,30.0769991,0.0,150.0,0.0,2001,981.9667469710112,1191.0,3.990015745162964,0.0,1
0,1.38,34.28,3.0,1680.0,0.0,2001,1216.9509949162602,1059.0,1.311631441116333,0.0,1
0,-3.5497945,30.4135227,0.0,1500.0,0.0,2001,1003.728486597538,1217.0,2.7802884578704834,0.0,1
0,14.6253063,-0.3333471318873937,0.0,10000.0,0.0,2001,192.891214042902,294.0,2.665701150894165,0.0,1
0,19.7589517,99.6734592,164.0,2212413.0,240.0,2001,1985.847657546401,462.0,6.538279056549072,0.0,1
0,9.2312651,-12.7101355,60.0,1200.0,60.0,2001,2019.678440876305,74.0,3.753265857696533,0.0,1
0,40.76,23.65,1.0,3000.0,0.0,2001,669.0097022801638,729.0,21.08303642272949,0.0,1
0,37.21,-87.62,14.0,1210.0,0.0,2001,1262.891048565507,145.0,3.949354648590088,0.0,1
0,3.1,45.44,5.0,30000.0,120.0,2001,385.8636049553752,116.0,2.7843565940856934,0.0,1
0,40.434148,-75.658862,40.0,1000.0,0.0,2001,1058.4010817110538,279.0,6.102270126342773,0.0,1
0,60.88,-145.99,0.0,100.0,0.0,2001,2416.245775297284,521.442173599423,6.62343715367394,0.0,1
0,23.34,102.64,27.0,20004.0,0.0,2001,1659.5923881977797,977.0,27.49370002746582,0.0,1
0,37.9895558,23.7671777,0.0,90.0,0.0,2001,415.1112474501133,161.0,5.451682090759277,0.0,1
0,32.2981488,-9.2431248,11.0,110.0,0.0,2001,304.8308165743947,18.0,3.772995710372925,0.0,1
0,30.93079,-6.918898,0.0,1000.0,0.0,2001,26.5192985534668,1148.0,3.7314300537109375,0.0,1
0,35.62,63.54,166.0,17580.0,0.0,2001,174.2736455053091,724.0,7.159555435180664,0.0,1
0,-4.24,15.43,6.0,5000.0,0.0,2001,1087.238732725382,288.0,2.7802884578704834,0.0,1
0,38.9047,-77.0163,2.0,1500.0,0.0,2001,908.9457597583532,19.0,8.371980667114258,0.0,1
0,36.23,44.81,20.0,18020.0,0.0,2001,705.615172162652,569.0,2.1813771724700928,0.0,1
0,51.4824354,11.9712985,25.0,333002.0,60.0,2001,523.5230941325426,94.0,8.704998016357422,0.0,1
0,7.61,125.83,2.0,40000.0,0.0,2001,2027.5703519582748,26.0,1.3172786235809326,0.0,1
0,41.65,-7.87,60.0,600.0,60.0,2001,495.0679447501898,853.0,13.315881729125977,0.0,1
0,4.64,44.6,52.0,299000.0,120.0,2001,941.620422527194,374.0,2.789416074752808,0.0,1
0,38.9478133,127.8894329,0.0,7324.0,0.0,2001,1210.7727881520989,6.0,1.854334115982056,0.0,1
0,-0.52363325,40.35640534962073,114.0,723000.0,120.0,2001,231.1031995341181,142.0,2.930438280105591,0.0,1
0,0.78,39.72,35.0,155500.0,120.0,2001,272.7444404736161,238.0,2.073066234588623,0.0,1
0,-16.0234222,34.792285,5.0,8000.0,0.0,2001,1091.143979690969,116.0,2.140263795852661,0.0,1
0,28.4419,117.963,11.0,20010.0,60.0,2001,1883.4255915135143,79.0,10.0869140625,0.0,1
0,32.7185614,74.8580917,20.0,200.0,0.0,2001,1022.9019364342092,302.0,7.7252068519592285,0.0,1
0,4.4422520500000005,96.19298304718676,236.0,618486.0,660.0,2001,3616.395527496934,42.0,5.239933490753174,0.0,1
0,1.87,103.22,6.0,100000.0,0.0,2001,2951.2555142864585,15.0,2.073910713195801,0.0,1
0,12.44,124.77,0.0,415618.0,0.0,2001,2333.8667983189225,76.0,11.572239875793455,0.0,1
0,10.33,15.33,52.0,520.0,60.0,2001,614.9824764579535,325.0,2.100371599197388,0.0,1
0,21.8603337,111.9776773,16.0,7000.0,0.0,2001,2010.1098157465456,17.0,3.990931272506714,0.0,1
0,34.30204415,72.08000034134058,233.0,775.0,0.0,2001,952.820704318583,344.0,3.83954119682312,0.0,1
0,-22.42,-44.0,59.0,200080.0,0.0,2001,1551.9422348588705,571.0,17.507511138916016,0.0,1
0,-16.21538195,34.72283932431507,2.0,17719.0,0.0,2001,983.4803668782116,120.0,2.090471744537353,0.0,1
0,23.0131338,-80.8328748,240.0,6000.0,240.0,2001,760.1866908371449,13.0,2.737022876739502,0.0,1
0,-12.95,24.37,4.0,1400000.0,240.0,2001,1358.904855325818,1207.0,0.9516088962554932,0.0,1
0,6.71,80.95,18.0,35000.0,0.0,2001,2669.4913804531097,494.0,17.73636817932129,0.0,1
0,-17.47,35.15,29.0,285000.0,60.0,2002,458.1678407266736,41.0,0.0,0.0,1
0,2.0228821,103.3114564,17.0,137533.0,60.0,2002,2491.5560698136687,52.0,6.464860916137695,0.0,1
0,15.1,43.88,7.0,2000.0,0.0,2002,1383.2150707021356,1513.0,22.630760192871094,0.0,1
0,49.8158683,6.1296751,105.0,40000.0,0.0,2002,841.8827820569277,308.0,3.972317695617676,0.0,1
0,-3.4759817,29.4535702,4.0,23000.0,0.0,2002,349.27824698388577,1817.0,31.112443923950195,0.0,1
0,-17.86736825,36.897118922514274,5.0,3500.0,0.0,2002,832.0021675899625,6.0,4.712747097015381,0.0,1
0,-11.5,-75.0,17.0,47714.0,60.0,2002,3231.042578816414,4063.0,13.321425437927246,0.0,1
0,-13.0988547,28.3267055,120.0,2000.0,120.0,2002,1012.5554706901312,1245.0,0.0,0.0,1
0,-10.62,32.59,120.0,118755.0,120.0,2002,1416.2709740921855,1110.0,0.9274099469184875,0.0,1
0,40.3270127,-86.1746933,24.0,240.0,0.0,2002,941.9771740213037,275.0,1.5294572114944458,0.0,1
0,6.3176,5.6145,40.0,339495.0,240.0,2002,2434.010637924075,83.0,4.655515670776367,0.0,1
0,-6.161569,106.74389053715214,68.0,217087.0,60.0,2002,1707.3377519845965,3.0,2.082660436630249,0.0,1
0,-1.6416815,29.33356125178274,10.0,500.0,0.0,2002,4469.432369805872,1982.0,2.781428337097168,0.0,1
0,-26.5643582,-64.882397,5.0,65000.0,120.0,2002,1484.4728354364634,693.0,9.41816234588623,0.0,1
0,18.43333,-72.83333,0.0,500.0,0.0,2002,1156.065283343196,47.0,3.073162794113159,0.0,1
0,-18.9100122,47.5255809,7.0,33000.0,0.0,2002,1547.2424421459436,1292.0,7.0729594230651855,0.0,1
0,-17.986207399999998,22.985276761612205,7.0,15000.0,240.0,2002,574.9455997720361,990.0,3.459768056869507,0.0,1
0,16.57,49.13,36.0,618.0,0.0,2002,23.959264159202576,1030.0,2.678820371627808,0.0,1
0,35.0,63.75,104.0,20000.0,0.0,2002,458.90373457223177,1590.0,7.007099628448486,0.0,1
0,41.89,-71.3934,1.0,900.0,0.0,2002,1310.0280882790685,29.0,6.79074239730835,0.0,1
0,41.65,-0.65,1.0,280.0,0.0,2002,495.0679447501898,352.0,3.043914318084717,0.0,1
0,18.4532594,-70.7324011,3.0,3830.0,0.0,2002,603.0381619930267,87.0,2.0959632396698,0.0,1
0,19.41,-71.78,14.0,15014.0,0.0,2002,739.3039260059595,672.0,11.15607452392578,0.0,1
0,-31.99,-59.12,5.0,70000.0,60.0,2002,1920.999388210476,38.0,2.374290704727173,0.0,1
0,-31.99,-59.12,60.0,800.0,60.0,2002,1920.999388210476,38.0,2.374290704727173,0.0,1
0,-33.4240979,151.3411475,9.0,5000.0,0.0,2002,625.9749745950103,23.0,13.374224662780762,0.0,1
0,54.18,-125.03,0.0,500.0,0.0,2002,632.162282243371,1021.0,3.6674959659576416,0.0,1
0,33.9982305,105.2023666,0.0,250000.0,0.0,2002,793.4416867792606,1703.0,3.8690788745880127,0.0,1
0,19.55,-71.05,9.0,16000.0,60.0,2002,389.0594784170389,87.0,1.352136492729187,0.0,1
0,42.1433,24.7489,2.0,1000.0,60.0,2002,686.3903058692813,168.0,0.0,0.0,1
0,30.28,107.78,43.0,2300050.0,0.0,2002,1927.9521545395253,536.0,11.685766220092772,0.0,1
0,29.4128,-94.9658,8.0,100.0,0.0,2002,1343.6293406412003,6.0,1.411765694618225,0.0,1
0,39.89,-4.22,1.0,550.0,0.0,2002,489.88365568220615,453.0,4.911320686340332,0.0,1
0,-0.19,116.92,4.0,60000.0,60.0,2002,1965.224669314921,53.0,3.928852081298828,0.0,1
0,7.38,-75.43,13.0,3000.0,60.0,2002,2872.968854382634,895.0,22.807491302490234,0.0,1
0,-4.05052,39.667169,2.0,651.0,60.0,2002,834.1230750083923,22.0,2.0771780014038086,0.0,1
0,36.8040254,71.367658,23.0,2950.0,0.0,2002,743.8003122806549,4248.0,48.019775390625,0.0,1
0,62.34,130.46,60.0,14000.0,60.0,2002,188.55999410152435,521.442173599423,6.62343715367394,0.0,1
0,17.21,100.34,0.0,1000.0,0.0,2002,1893.597818911076,147.0,4.766680717468262,0.0,1
0,-28.147498,-54.7383681,2.0,119200.0,0.0,2002,2560.748943127692,195.0,2.297928810119629,0.0,1
0,37.01,70.73,36.0,360.0,60.0,2002,718.3831632137299,2638.0,29.580825805664062,0.0,1
0,41.51073525,73.22834789590578,0.0,845.0,0.0,2002,1439.460656605661,2945.0,31.6248722076416,0.0,1
0,39.35,69.46,1.0,17184.0,0.0,2002,1066.535354591906,2744.0,36.51041793823242,0.0,1
0,52.52,-0.76,1.0,200.0,0.0,2002,807.9172940924764,87.0,8.415301322937012,0.0,1
0,22.02,72.25,225.0,63000.0,0.0,2002,391.8152954429388,0.0,0.0,729.9315036357863,1
0,21.03,77.52,62.0,10000.0,0.0,2002,1158.5413804277778,313.0,1.35902202129364,0.0,1
0,20.05,81.86,29.0,50000.0,60.0,2002,914.2275089398026,631.0,0.0,0.0,1
0,33.75,52.2,12.0,120.0,0.0,2002,178.03233303129673,1023.0,0.0,0.0,1
0,32.84,-97.17,8.0,5000.0,60.0,2002,1034.8050463944674,187.0,4.778336048126221,0.0,1
0,35.28,71.14,113.0,4000.0,60.0,2002,927.6329251006246,3425.0,39.23896789550781,0.0,1
0,14.94,78.16,127.0,200000.0,60.0,2002,455.0240021198988,424.0,4.686033248901367,0.0,1
0,42.23,-74.95,4.0,120.0,0.0,2002,1217.9497694596648,496.0,18.05940628051757,0.0,1
0,34.98,72.23,22.0,500.0,0.0,2002,860.7174139469862,2353.0,33.684326171875,0.0,1
